ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
4877,SIPBZ24+01514,953517.71,2024-05-10 00:00:00,CTTP000098,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 17431.29, 'date_diff_days': 19852, 'composite_score': 0.1878}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:04.458238
4881,SIPBZ24+01647,913117.55,2024-05-10 00:00:00,CTTP000056,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 140892.55, 'date_diff_days': 19852, 'composite_score': 0.1945}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:04.608081
4882,SIPBZ24+01650,877445.33,2024-05-10 00:00:00,CTTP000002,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 93503.67, 'date_diff_days': 19852, 'composite_score': 0.1834}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:04.624184
4883,SIPBZ24+01651,808715.3,2024-05-10 00:00:00,CTTP000056,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 5655.7, 'date_diff_days': 19852, 'composite_score': 0.1698}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:04.640182
4884,SCPBZ24+00100,-885868.73,2024-05-10 00:00:00,CTTP000019,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 887855.73, 'date_diff_days': 19852, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:04.699277
4885,SIPBZ24+01769,885868.73,2024-05-10 00:00:00,CTTP001505,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 113643.73, 'date_diff_days': 19852, 'composite_score': 0.1958}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:04.707280
4932,SIPBZ24+01775,1021898.7,2024-05-14 00:00:00,CTTP000062,213,"{'name_sim': 0.1622, 'ref_sim': 0.1538, 'amt_diff': 175051.3, 'date_diff_days': 19856, 'composite_score': 0.1836}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:06.712289
4940,SIPBZ24+01527,940530.9,2024-05-15 00:00:00,CTTP000077,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 168305.9, 'date_diff_days': 19857, 'composite_score': 0.1933}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:07.129815
4952,SIPBZ24+01649,1098603.59,2024-05-15 00:00:00,CTTP000032,579,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 30455.41, 'date_diff_days': 19857, 'composite_score': 0.2067}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:07.609885
4954,SIPBZ24+01675,883398.32,2024-05-15 00:00:00,CTTP000126,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 111173.32, 'date_diff_days': 19857, 'composite_score': 0.196}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:07.646654
5017,SIPBZ24+01652,901673.23,2024-05-18 00:00:00,CTTP000016,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 69275.77, 'date_diff_days': 19860, 'composite_score': 0.1849}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:09.668831
5020,SIPBZ24+01677,1053545.37,2024-05-20 00:00:00,CTTP001377,579,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 75513.63, 'date_diff_days': 19862, 'composite_score': 0.2045}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:09.741632
5021,SIPBZ24+01681,809036.73,2024-05-20 00:00:00,CTTP000056,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 5334.27, 'date_diff_days': 19862, 'composite_score': 0.1698}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:09.749631
5022,SIPBZ24+01774,958301.27,2024-05-20 00:00:00,CTTP000152,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 186076.27, 'date_diff_days': 19862, 'composite_score': 0.1925}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:09.765631
5023,SIPBZ24+01798,962674.05,2024-05-20 00:00:00,CTTP000062,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 190449.05, 'date_diff_days': 19862, 'composite_score': 0.1924}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:09.781630
5035,SIPBZ24+01680,877331.26,2024-05-21 00:00:00,CTTP000002,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 93617.74, 'date_diff_days': 19863, 'composite_score': 0.1834}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:10.343473
5054,SIPBZ24+01812,1103010.56,2024-05-21 00:00:00,CTTP000032,978,"{'name_sim': 0.037, 'ref_sim': 0.2857, 'amt_diff': 106029.44, 'date_diff_days': 19863, 'composite_score': 0.1904}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:11.149803
5055,SCPBZ24+00107,-1103010.56,2024-05-21 00:00:00,CTTP000032,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1104997.56, 'date_diff_days': 19863, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:11.208507
5056,SIPBZ24+01916,1113400.95,2024-05-21 00:00:00,CTTP000032,1066,"{'name_sim': 0.0417, 'ref_sim': 0.4, 'amt_diff': 142451.95, 'date_diff_days': 19863, 'composite_score': 0.2424}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:11.216511
5062,SIPBZ24+01639,911972.88,2024-05-22 00:00:00,CTTP000027,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 26141.12, 'date_diff_days': 19864, 'composite_score': 0.1932}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:11.475415
5063,SIPBZ24+01640,930341.69,2024-05-22 00:00:00,CTTP000027,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 40607.31, 'date_diff_days': 19864, 'composite_score': 0.1866}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:11.493053
5117,SIPBZ24+01678,806038.67,2024-05-24 00:00:00,CTTP000056,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 33813.67, 'date_diff_days': 19866, 'composite_score': 0.2002}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:13.521913
5147,SIPBZ24+01789,933109.83,2024-05-24 00:00:00,CTTP000104,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 160884.83, 'date_diff_days': 19866, 'composite_score': 0.1936}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:14.529779
5157,SIPBZ24+01679,1019161.38,2024-05-26 00:00:00,CTTP000062,579,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 109897.62, 'date_diff_days': 19868, 'composite_score': 0.2027}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:14.888915
5167,SIPBZ24+01788,1047329.61,2024-05-27 00:00:00,CTTP000152,978,"{'name_sim': 0.037, 'ref_sim': 0.2857, 'amt_diff': 161710.39, 'date_diff_days': 19869, 'composite_score': 0.1875}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:15.327172
5187,SIPBZ24+01776,799064.53,2024-05-28 00:00:00,CTTP000056,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 26839.53, 'date_diff_days': 19870, 'composite_score': 0.2006}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:16.178017
5203,SIPBZ24+01638,911284.56,2024-05-29 00:00:00,CTTP000027,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 26829.44, 'date_diff_days': 19871, 'composite_score': 0.1932}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:16.794012
5212,SIPBZ24+01813,844137.63,2024-05-29 00:00:00,CTTP000391,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 59997.63, 'date_diff_days': 19871, 'composite_score': 0.1903}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:17.243779
5229,SCPBZ24+00106,-844137.63,2024-05-29 00:00:00,CTTP000391,799,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 846124.63, 'date_diff_days': 19871, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:17.850181
5230,SIPBZ24+01915,847664.26,2024-05-29 00:00:00,CTTP000391,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 123284.74, 'date_diff_days': 19871, 'composite_score': 0.1815}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:17.866183
5231,SIPBZ24+01925,774287.28,2024-05-29 00:00:00,CTTP000050,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 40083.72, 'date_diff_days': 19871, 'composite_score': 0.1676}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:17.882181
5238,SIPBZ24+01814,1058351.89,2024-05-30 00:00:00,CTTP001377,1064,"{'name_sim': 0.0417, 'ref_sim': 0.4, 'amt_diff': 164749.11, 'date_diff_days': 19872, 'composite_score': 0.241}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:18.151210
5266,SIPBZ24+01922,984004.9,2024-05-30 00:00:00,CTTP001505,1042,"{'name_sim': 0.0408, 'ref_sim': 0.2857, 'amt_diff': 31995.1, 'date_diff_days': 19872, 'composite_score': 0.1953}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:19.216573
5273,SIPBZ24+01815,879780.79,2024-05-31 00:00:00,CTTP000256,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 91168.21, 'date_diff_days': 19873, 'composite_score': 0.1836}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:19.565992
5301,SIPBZ24+01924,1109931.24,2024-05-31 00:00:00,CTTP000032,1042,"{'name_sim': 0.0408, 'ref_sim': 0.2857, 'amt_diff': 93931.24, 'date_diff_days': 19873, 'composite_score': 0.1927}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:20.448593
5313,SIPBZ24+02032,921976.32,2024-06-01 00:00:00,CTTP000056,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 16137.68, 'date_diff_days': 19874, 'composite_score': 0.1938}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:20.948159
5314,SCPBZ24+00111,-1405196.85,2024-06-01 00:00:00,CTTP001377,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1407183.85, 'date_diff_days': 19874, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.012690
5315,SIPBZ24+02048,1405196.85,2024-06-01 00:00:00,CTTP001377,591,"{'name_sim': 0.058, 'ref_sim': 0.2857, 'amt_diff': 56150.15, 'date_diff_days': 19874, 'composite_score': 0.2027}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.022499
5318,SCPBZ24+00113,-1053545.37,2024-06-01 00:00:00,CTTP001377,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1055532.37, 'date_diff_days': 19874, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.164824
5319,SIPBZ24+02050,1053545.37,2024-06-01 00:00:00,CTTP001377,213,"{'name_sim': 0.1622, 'ref_sim': 0.1538, 'amt_diff': 143404.63, 'date_diff_days': 19874, 'composite_score': 0.1854}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.188938
5323,SIPBZ24+02033,984025.4,2024-06-02 00:00:00,CTTP001505,983,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 189124.6, 'date_diff_days': 19875, 'composite_score': 0.1926}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.321140
5325,SIPBZ24+02034,1068627.14,2024-06-03 00:00:00,CTTP001406,973,"{'name_sim': 0.0328, 'ref_sim': 0.2857, 'amt_diff': 32145.86, 'date_diff_days': 19876, 'composite_score': 0.1918}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.404398
5329,SIPBZ24+02018,882876.82,2024-06-04 00:00:00,CTTP000040,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 68505.82, 'date_diff_days': 19877, 'composite_score': 0.1663}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.530626
5330,SIPBZ24+02019,1002428.15,2024-06-04 00:00:00,CTTP000391,475,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 15846.1, 'date_diff_days': 19877, 'composite_score': 0.1694}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.546627
5331,SIPBZ24+02036,1120763.05,2024-06-05 00:00:00,CTTP000032,973,"{'name_sim': 0.0328, 'ref_sim': 0.2857, 'amt_diff': 19990.05, 'date_diff_days': 19878, 'composite_score': 0.1924}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:21.563790
5353,SIPBZ24+02035,911710.58,2024-06-06 00:00:00,CTTP000016,598,"{'name_sim': 0.0645, 'ref_sim': 0.2857, 'amt_diff': 12629.42, 'date_diff_days': 19879, 'composite_score': 0.2069}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:22.835951
5383,SIPBZ24+02038,819795.42,2024-06-07 00:00:00,CTTP000056,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 35655.42, 'date_diff_days': 19880, 'composite_score': 0.1917}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:24.035370
5401,SIPBZ24+02029,976834.85,2024-06-11 00:00:00,CTTP000027,875,"{'name_sim': 0.0909, 'ref_sim': 0.1538, 'amt_diff': 19616.85, 'date_diff_days': 19884, 'composite_score': 0.1591}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:24.726992
5402,SIPBZ24+02030,957633.84,2024-06-11 00:00:00,CTTP000027,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 19519.84, 'date_diff_days': 19884, 'composite_score': 0.1936}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:24.743762
5403,SIPBZ24+02037,914420.3,2024-06-11 00:00:00,CTTP000016,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 23693.7, 'date_diff_days': 19884, 'composite_score': 0.1933}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:24.767685
5404,SIPBZ24+02039,942162.13,2024-06-11 00:00:00,CTTP000104,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 4048.13, 'date_diff_days': 19884, 'composite_score': 0.1944}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:24.783682
