ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
106,OPENSA_0107,7885.49,2023-12-31 00:00:00,CTTP000020,800,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 61.51, 'date_diff_days': 19721, 'composite_score': 0.2405}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.212118
107,OPENSA_0108,25575.25,2023-12-31 00:00:00,CTTP000020,203,"{'name_sim': 0.1143, 'ref_sim': 0.3333, 'amt_diff': 4424.75, 'date_diff_days': 19721, 'composite_score': 0.2428}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.228117
108,OPENSA_0109,8116.85,2023-12-31 00:00:00,CTTP000020,949,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1741.15, 'date_diff_days': 19721, 'composite_score': 0.2302}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.270641
109,OPENSA_0110,25754.34,2023-12-31 00:00:00,CTTP000020,203,"{'name_sim': 0.1143, 'ref_sim': 0.3333, 'amt_diff': 4245.66, 'date_diff_days': 19721, 'composite_score': 0.2432}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.294639
110,OPENSA_0111,58889.33,2023-12-31 00:00:00,CTTP000020,961,"{'name_sim': 0.0364, 'ref_sim': 0.3333, 'amt_diff': 6631.33, 'date_diff_days': 19721, 'composite_score': 0.2107}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.312521
111,OPENSA_0112,41308.0,2023-12-31 00:00:00,CTTP000020,1117,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 5076.0, 'date_diff_days': 19721, 'composite_score': 0.222}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.328592
112,OPENSA_0113,25527.14,2023-12-31 00:00:00,CTTP000020,10,"{'name_sim': 0.1034, 'ref_sim': 0.1818, 'amt_diff': 686.02, 'date_diff_days': 19721, 'composite_score': 0.177}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.345822
113,OPENSA_0114,16426.5,2023-12-31 00:00:00,CTTP000020,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4593.5, 'date_diff_days': 19721, 'composite_score': 0.2269}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.379314
114,OPENSA_0115,2289.3,2023-12-31 00:00:00,CTTP000020,798,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 302.3, 'date_diff_days': 19721, 'composite_score': 0.2343}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.421048
115,OPENSA_0116,747.84,2023-12-31 00:00:00,CTTP000020,799,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1239.16, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.454461
116,OPENSA_0117,-170959.44,2023-12-31 00:00:00,CTTP000023,1189,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 173614.44, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.512126
120,OPENSA_0121,-105461.27,2023-12-31 00:00:00,CTTP000023,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 107448.27, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.612210
121,OPENSA_0122,19405.61,2023-12-31 00:00:00,CTTP000024,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 4405.61, 'date_diff_days': 19721, 'composite_score': 0.2449}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.637475
122,OPENSA_0123,19150.66,2023-12-31 00:00:00,CTTP000024,284,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 849.34, 'date_diff_days': 19721, 'composite_score': 0.2772}",DATE_MISMATCH,AP_Team,2025-09-08T18:19:05.671029
123,OPENSA_0124,26606.36,2023-12-31 00:00:00,CTTP000024,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1667, 'amt_diff': 3946.36, 'date_diff_days': 19721, 'composite_score': 0.1705}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.687390
124,OPENSA_0125,26054.28,2023-12-31 00:00:00,CTTP000024,378,"{'name_sim': 0.0506, 'ref_sim': 0.3333, 'amt_diff': 5112.24, 'date_diff_days': 19721, 'composite_score': 0.213}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.704271
125,OPENSA_0126,1526.2,2023-12-31 00:00:00,CTTP000024,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 460.8, 'date_diff_days': 19721, 'composite_score': 0.2258}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.737357
126,OPENSA_0127,366.29,2023-12-31 00:00:00,CTTP000024,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1620.71, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.770704
127,OPENSA_0128,24848.91,2023-12-31 00:00:00,CTTP000353,378,"{'name_sim': 0.0506, 'ref_sim': 0.3333, 'amt_diff': 3906.87, 'date_diff_days': 19721, 'composite_score': 0.2149}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.796336
128,OPENSA_0129,16910.0,2023-12-31 00:00:00,CTTP000026,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 1910.0, 'date_diff_days': 19721, 'composite_score': 0.2506}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:19:05.820890
129,OPENSA_0130,27288.15,2023-12-31 00:00:00,CTTP000026,1164,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 4071.47, 'date_diff_days': 19721, 'composite_score': 0.2207}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.837334
130,OPENSA_0131,26874.37,2023-12-31 00:00:00,CTTP000026,1164,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 4485.25, 'date_diff_days': 19721, 'composite_score': 0.2198}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.854257
131,OPENSA_0132,7445.38,2023-12-31 00:00:00,CTTP000026,1185,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1529.38, 'date_diff_days': 19721, 'composite_score': 0.2306}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.895205
132,OPENSA_0133,16687.04,2023-12-31 00:00:00,CTTP000026,284,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 3312.96, 'date_diff_days': 19721, 'composite_score': 0.2695}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:19:05.920785
133,OPENSA_0134,8003.94,2023-12-31 00:00:00,CTTP000026,796,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1929.06, 'date_diff_days': 19721, 'composite_score': 0.2289}",LOW_SCORE,AP_Team,2025-09-08T18:19:05.969775
134,OPENSA_0135,8089.87,2023-12-31 00:00:00,CTTP000026,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 2273.87, 'date_diff_days': 19721, 'composite_score': 0.235}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.019736
135,OPENSA_0136,7856.63,2023-12-31 00:00:00,CTTP000026,1185,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1940.63, 'date_diff_days': 19721, 'composite_score': 0.2286}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.067738
136,OPENSA_0137,16519.82,2023-12-31 00:00:00,CTTP000026,284,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 3480.18, 'date_diff_days': 19721, 'composite_score': 0.2689}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:19:06.094840
137,OPENSA_0138,26917.92,2023-12-31 00:00:00,CTTP000026,1164,"{'name_sim': 0.0625, 'ref_sim': 0.3333, 'amt_diff': 4441.7, 'date_diff_days': 19721, 'composite_score': 0.2199}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.111769
138,OPENSA_0139,14620.69,2023-12-31 00:00:00,CTTP000026,796,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4687.69, 'date_diff_days': 19721, 'composite_score': 0.2249}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.136926
139,OPENSA_0140,14939.87,2023-12-31 00:00:00,CTTP000026,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 3106.87, 'date_diff_days': 19721, 'composite_score': 0.2305}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.170475
140,OPENSA_0141,14768.01,2023-12-31 00:00:00,CTTP000026,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2935.01, 'date_diff_days': 19721, 'composite_score': 0.231}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.194507
141,OPENSA_0142,7212.14,2023-12-31 00:00:00,CTTP000026,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4620.86, 'date_diff_days': 19721, 'composite_score': 0.2089}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.236979
142,OPENSA_0143,14884.63,2023-12-31 00:00:00,CTTP000026,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 3051.63, 'date_diff_days': 19721, 'composite_score': 0.2307}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.268979
143,OPENSA_0144,27832.61,2023-12-31 00:00:00,CTTP000026,203,"{'name_sim': 0.1143, 'ref_sim': 0.1667, 'amt_diff': 2167.39, 'date_diff_days': 19721, 'composite_score': 0.1725}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.284984
144,OPENSA_0145,14516.35,2023-12-31 00:00:00,CTTP000026,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2683.35, 'date_diff_days': 19721, 'composite_score': 0.2317}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.311236
145,OPENSA_0146,7371.73,2023-12-31 00:00:00,CTTP000026,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4461.27, 'date_diff_days': 19721, 'composite_score': 0.2106}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.352755
146,OPENSA_0147,14952.14,2023-12-31 00:00:00,CTTP000026,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 3119.14, 'date_diff_days': 19721, 'composite_score': 0.2305}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.386596
147,OPENSA_0148,27235.04,2023-12-31 00:00:00,CTTP000026,203,"{'name_sim': 0.1143, 'ref_sim': 0.1667, 'amt_diff': 2764.96, 'date_diff_days': 19721, 'composite_score': 0.1714}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.402598
149,OPENSA_0150,6490.66,2023-12-31 00:00:00,CTTP000031,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 674.66, 'date_diff_days': 19721, 'composite_score': 0.2439}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.469837
150,OPENSA_0151,36149.97,2023-12-31 00:00:00,CTTP000031,668,"{'name_sim': 0.0345, 'ref_sim': 0.3077, 'amt_diff': 5849.03, 'date_diff_days': 19721, 'composite_score': 0.1959}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.486447
151,OPENSA_0152,6735.25,2023-12-31 00:00:00,CTTP000031,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 919.25, 'date_diff_days': 19721, 'composite_score': 0.2423}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.535849
152,OPENSA_0153,45091.6,2023-12-31 00:00:00,CTTP000031,668,"{'name_sim': 0.0345, 'ref_sim': 0.3077, 'amt_diff': 3092.6, 'date_diff_days': 19721, 'composite_score': 0.2005}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.553084
153,OPENSA_0154,35613.79,2023-12-31 00:00:00,CTTP000031,285,"{'name_sim': 0.1154, 'ref_sim': 0.3333, 'amt_diff': 613.79, 'date_diff_days': 19721, 'composite_score': 0.2511}",DATE_MISMATCH,AP_Team,2025-09-08T18:19:06.569087
154,OPENSA_0155,6688.91,2023-12-31 00:00:00,CTTP000031,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 872.91, 'date_diff_days': 19721, 'composite_score': 0.2426}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.619720
155,OPENSA_0156,793.63,2023-12-31 00:00:00,CTTP000033,798,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1193.37, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.653141
156,OPENSA_0157,888.85,2023-12-31 00:00:00,CTTP000033,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 4927.15, 'date_diff_days': 19721, 'composite_score': 0.1991}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.694290
157,OPENSA_0158,1953.54,2023-12-31 00:00:00,CTTP000033,798,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 33.46, 'date_diff_days': 19721, 'composite_score': 0.2401}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.728103
158,OPENSA_0159,305.24,2023-12-31 00:00:00,CTTP000033,798,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1681.76, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.761373
159,OPENSA_0160,8408.42,2023-12-31 00:00:00,CTTP000034,287,"{'name_sim': 0.0519, 'ref_sim': 0.3333, 'amt_diff': 1591.58, 'date_diff_days': 19721, 'composite_score': 0.2139}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.810733
160,OPENSA_0161,16548.45,2023-12-31 00:00:00,CTTP000034,377,"{'name_sim': 0.0526, 'ref_sim': 0.3333, 'amt_diff': 401.55, 'date_diff_days': 19721, 'composite_score': 0.2225}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.844122
161,OPENSA_0162,25717.25,2023-12-31 00:00:00,CTTP000034,378,"{'name_sim': 0.0506, 'ref_sim': 0.3333, 'amt_diff': 4775.21, 'date_diff_days': 19721, 'composite_score': 0.2135}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.860815
162,OPENSA_0163,16349.29,2023-12-31 00:00:00,CTTP000034,284,"{'name_sim': 0.1765, 'ref_sim': 0.3333, 'amt_diff': 3650.71, 'date_diff_days': 19721, 'composite_score': 0.2682}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:19:06.885847
163,OPENSA_0164,16432.81,2023-12-31 00:00:00,CTTP000034,1186,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4599.81, 'date_diff_days': 19721, 'composite_score': 0.2269}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.917849
165,OPENSA_0166,5702.4,2023-12-31 00:00:00,CTTP000038,799,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 3715.4, 'date_diff_days': 19721, 'composite_score': 0.2083}",LOW_SCORE,AP_Team,2025-09-08T18:19:06.977306
166,OPENSA_0167,4748.0,2023-12-31 00:00:00,CTTP000038,1189,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2093.0, 'date_diff_days': 19721, 'composite_score': 0.2189}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.027225
167,OPENSA_0168,5640.8,2023-12-31 00:00:00,CTTP000038,801,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2306.2, 'date_diff_days': 19721, 'composite_score': 0.2205}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.086047
168,OPENSA_0169,5385.6,2023-12-31 00:00:00,CTTP000038,1191,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1126.6, 'date_diff_days': 19721, 'composite_score': 0.2304}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.144529
170,OPENSA_0171,220336.96,2023-12-31 00:00:00,CTTP000043,1130,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 31272.96, 'date_diff_days': 19721, 'composite_score': 0.2338}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.177113
171,OPENSA_0172,309374.68,2023-12-31 00:00:00,CTTP000043,680,"{'name_sim': 0.0714, 'ref_sim': 0.3077, 'amt_diff': 21357.68, 'date_diff_days': 19721, 'composite_score': 0.2172}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.202567
172,OPENSA_0173,206362.16,2023-12-31 00:00:00,CTTP000043,967,"{'name_sim': 0.0656, 'ref_sim': 0.3333, 'amt_diff': 35635.16, 'date_diff_days': 19721, 'composite_score': 0.2209}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.227380
173,OPENSA_0174,6265.73,2023-12-31 00:00:00,CTTP000054,800,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1681.27, 'date_diff_days': 19721, 'composite_score': 0.2275}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.275332
176,OPENSA_0177,2536.81,2023-12-31 00:00:00,CTTP000081,1189,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 118.19, 'date_diff_days': 19721, 'composite_score': 0.2386}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.343345
177,OPENSA_0178,19094.4,2023-12-31 00:00:00,CTTP000087,1168,"{'name_sim': 0.0364, 'ref_sim': 0.3333, 'amt_diff': 169.97, 'date_diff_days': 19721, 'composite_score': 0.2159}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.376814
178,OPENSA_0179,23817.0,2023-12-31 00:00:00,CTTP000087,1170,"{'name_sim': 0.0385, 'ref_sim': 0.3333, 'amt_diff': 3761.4, 'date_diff_days': 19721, 'composite_score': 0.2094}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.393541
179,OPENSA_0180,24247.44,2023-12-31 00:00:00,CTTP000087,284,"{'name_sim': 0.1765, 'ref_sim': 0.1667, 'amt_diff': 4247.44, 'date_diff_days': 19721, 'composite_score': 0.1957}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.410169
180,OPENSA_0181,5445.64,2023-12-31 00:00:00,CTTP000091,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 692.64, 'date_diff_days': 19721, 'composite_score': 0.2345}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.459048
181,OPENSA_0182,5445.64,2023-12-31 00:00:00,CTTP000091,801,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2501.36, 'date_diff_days': 19721, 'composite_score': 0.2179}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.511985
182,OPENSA_0183,5441.28,2023-12-31 00:00:00,CTTP000091,1185,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 474.72, 'date_diff_days': 19721, 'composite_score': 0.2365}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.551294
183,OPENSA_0184,5441.28,2023-12-31 00:00:00,CTTP000091,801,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2505.72, 'date_diff_days': 19721, 'composite_score': 0.2179}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.601923
184,OPENSA_0185,-745.8,2023-12-31 00:00:00,CTTP000091,798,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2732.8, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.626789
185,OPENSA_0186,-739.2,2023-12-31 00:00:00,CTTP000091,799,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2726.2, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.651930
186,OPENSA_0187,-748.8,2023-12-31 00:00:00,CTTP000091,1189,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 3403.8, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.676695
187,OPENSA_0188,-751.8,2023-12-31 00:00:00,CTTP000091,561,"{'name_sim': 0.1053, 'ref_sim': 0.1818, 'amt_diff': 910.8, 'date_diff_days': 19721, 'composite_score': 0.1292}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.709857
188,OPENSA_0189,-749.4,2023-12-31 00:00:00,CTTP000091,802,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2736.4, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.735080
189,OPENSA_0190,-749.4,2023-12-31 00:00:00,CTTP000091,802,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2736.4, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.759923
190,OPENSA_0191,-748.8,2023-12-31 00:00:00,CTTP000091,802,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2735.8, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.783912
191,OPENSA_0192,-748.8,2023-12-31 00:00:00,CTTP000091,795,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2735.8, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.810065
192,OPENSA_0193,1800.0,2023-12-31 00:00:00,CTTP000091,802,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 187.0, 'date_diff_days': 19721, 'composite_score': 0.2357}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.851739
193,OPENSA_0194,2400.0,2023-12-31 00:00:00,CTTP000091,797,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 413.0, 'date_diff_days': 19721, 'composite_score': 0.2323}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.893004
195,OPENSA_0196,34836.0,2023-12-31 00:00:00,CTTP000100,1188,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4607.0, 'date_diff_days': 19721, 'composite_score': 0.2343}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.926276
196,OPENSA_0197,2301.0,2023-12-31 00:00:00,CTTP000100,802,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 314.0, 'date_diff_days': 19721, 'composite_score': 0.2341}",LOW_SCORE,AP_Team,2025-09-08T18:19:07.967592
197,OPENSA_0198,10240.0,2023-12-31 00:00:00,CTTP000100,801,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2293.0, 'date_diff_days': 19721, 'composite_score': 0.2297}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.015592
198,OPENSA_0199,29700.0,2023-12-31 00:00:00,CTTP000100,203,"{'name_sim': 0.1143, 'ref_sim': 0.1667, 'amt_diff': 300.0, 'date_diff_days': 19721, 'composite_score': 0.1759}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.031594
199,OPENSA_0200,2537.64,2023-12-31 00:00:00,CTTP000100,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 24.64, 'date_diff_days': 19721, 'composite_score': 0.2404}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.068018
200,OPENSA_0201,2483.58,2023-12-31 00:00:00,CTTP000100,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 29.42, 'date_diff_days': 19721, 'composite_score': 0.2403}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.108757
201,OPENSA_0202,10232.0,2023-12-31 00:00:00,CTTP000100,805,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2285.0, 'date_diff_days': 19721, 'composite_score': 0.2297}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.151295
202,OPENSA_0203,4993.56,2023-12-31 00:00:00,CTTP000100,1192,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 2480.56, 'date_diff_days': 19721, 'composite_score': 0.2161}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.216013
203,OPENSA_0204,600.0,2023-12-31 00:00:00,CTTP000100,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1387.0, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.251217
204,OPENSA_0205,420.0,2023-12-31 00:00:00,CTTP000100,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1567.0, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.291921
205,OPENSA_0206,324.0,2023-12-31 00:00:00,CTTP000100,803,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1663.0, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.323949
206,OPENSA_0207,300.0,2023-12-31 00:00:00,CTTP000100,126,"{'name_sim': 0.1714, 'ref_sim': 0.1818, 'amt_diff': 107.0, 'date_diff_days': 19721, 'composite_score': 0.1911}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.358953
207,OPENSA_0208,27939.25,2023-12-31 00:00:00,CTTP000101,203,"{'name_sim': 0.1143, 'ref_sim': 0.1667, 'amt_diff': 2060.75, 'date_diff_days': 19721, 'composite_score': 0.1727}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.367700
208,OPENSA_0209,17774.8,2023-12-31 00:00:00,CTTP000102,308,"{'name_sim': 0.1176, 'ref_sim': 0.1818, 'amt_diff': 2125.2, 'date_diff_days': 19721, 'composite_score': 0.1788}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.400420
209,OPENSA_0210,18544.4,2023-12-31 00:00:00,CTTP000102,1161,"{'name_sim': 0.0667, 'ref_sim': 0.3333, 'amt_diff': 979.76, 'date_diff_days': 19721, 'composite_score': 0.2274}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.424421
210,OPENSA_0211,-88.8,2023-12-31 00:00:00,CTTP000102,1183,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 4841.8, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.458967
211,OPENSA_0212,18677.6,2023-12-31 00:00:00,CTTP000102,283,"{'name_sim': 0.125, 'ref_sim': 0.3333, 'amt_diff': 3677.6, 'date_diff_days': 19721, 'composite_score': 0.2464}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.492521
212,OPENSA_0213,4345.2,2023-12-31 00:00:00,CTTP000103,1185,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1570.8, 'date_diff_days': 19721, 'composite_score': 0.2228}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.543345
213,OPENSA_0214,324.0,2023-12-31 00:00:00,CTTP000103,797,"{'name_sim': 0.0909, 'ref_sim': 0.3333, 'amt_diff': 1663.0, 'date_diff_days': 19721, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.575429
214,OPENSA_0215,3989.37,2023-12-31 00:00:00,CTTP000105,965,"{'name_sim': 0.1091, 'ref_sim': 0.3333, 'amt_diff': 1826.63, 'date_diff_days': 19721, 'composite_score': 0.2262}",LOW_SCORE,AP_Team,2025-09-08T18:19:08.624786
